Store_ID,Product_ID,Stock_On_Hand,Inventory_Cost_Value,Inventory_Retail_Value,Out_of_Stock_Flag,Recent_90D_Units,Avg_Daily_Units,Days_of_Inventory
49,7,24,287.76,383.76,0,95,1.06,22.7
49,8,77,307.23,538.23,0,164,1.82,42.3
49,9,25,249.75,274.75,0,343,3.81,6.6
49,10,36,395.64,539.64,0,86,0.96,37.7
49,11,18,197.82,377.82,0,92,1.02,17.6
49,12,14,125.86,167.86,0,12,0.13,105.0
49,13,18,269.82,377.82,0,66,0.73,24.5
49,14,37,221.63,406.63,0,132,1.47,25.2
49,15,0,0.0,0.0,1,163,1.81,0.0
49,16,1,2.99,9.99,0,26,0.29,3.5
49,17,9,125.91,179.91,0,79,0.88,10.3
49,18,36,1259.64,1439.64,0,103,1.14,31.5
49,19,48,671.52,767.52,0,340,3.78,12.7
49,20,13,116.87,324.87,0,6,0.07,195.0
49,21,37,258.63,369.63,0,49,0.54,68.0
49,22,8,111.92,159.92,0,19,0.21,37.9
49,23,18,89.82000000000001,179.82,0,49,0.54,33.1
49,24,23,344.77,459.77,0,146,1.62,14.2
49,25,23,45.77,68.77000000000001,0,520,5.78,4.0
49,26,19,398.80999999999995,474.80999999999995,0,35,0.39,48.9
49,27,32,127.68,159.68,0,114,1.27,25.3
49,28,10,39.900000000000006,109.9,0,84,0.93,10.7
49,29,12,107.88,239.88,0,39,0.43,27.7
49,30,3,53.97,59.97,0,80,0.89,3.4
49,31,51,407.49,458.49,0,97,1.08,47.3
49,32,11,131.89000000000001,164.89000000000001,0,39,0.43,25.4
49,33,15,164.85,194.85,0,16,0.18,84.4
49,34,2,41.98,51.98,0,48,0.53,3.8
49,35,19,75.81,151.81,0,12,0.13,142.5
50,1,18,179.82,287.82,0,17,0.19,95.3
50,2,49,489.51,636.51,0,77,0.86,57.3
50,3,22,43.78,87.78,0,303,3.37,6.5
50,4,16,159.84,207.84,0,12,0.13,120.0
50,5,3,23.97,29.97,0,5,0.06,54.0
50,6,27,188.73000000000002,404.73,0,88,0.98,27.6
50,7,13,155.87,207.87,0,70,0.78,16.7
50,8,51,203.49,356.49,0,110,1.22,41.7
50,9,7,69.93,76.93,0,161,1.79,3.9
50,10,34,373.66,509.66,0,13,0.14,235.4
50,11,20,219.8,419.79999999999995,0,45,0.5,40.0
50,12,0,0.0,0.0,1,65,0.72,0.0
50,13,15,224.85,314.84999999999997,0,49,0.54,27.6
50,14,32,191.68,351.68,0,67,0.74,43.0
50,15,16,63.84,95.84,0,87,0.97,16.6
50,16,5,14.950000000000001,49.95,0,8,0.09,56.2
50,17,6,83.94,119.94,0,59,0.66,9.2
50,18,51,1784.49,2039.49,0,285,3.17,16.1
50,19,40,559.6,639.6,0,267,2.97,13.5
50,20,17,152.83,424.83,0,20,0.22,76.5
50,21,36,251.64000000000001,359.64,0,51,0.57,63.5
50,22,1,13.99,19.99,0,8,0.09,11.2
50,23,23,114.77000000000001,229.77,0,89,0.99,23.3
50,24,10,149.9,199.89999999999998,0,111,1.23,8.1
50,25,34,67.66,101.66000000000001,0,286,3.18,10.7
50,26,9,188.91,224.91,0,2,0.02,405.0
50,27,14,55.86,69.86,0,32,0.36,39.4
50,28,0,0.0,0.0,1,91,1.01,0.0
50,29,15,134.85,299.84999999999997,0,21,0.23,64.3
50,30,4,71.96,79.96,0,31,0.34,11.6
50,31,18,143.82,161.82,0,186,2.07,8.7
50,32,9,107.91,134.91,0,15,0.17,54.0
50,33,1,10.99,12.99,0,5,0.06,18.0
50,34,17,356.83,441.83,0,30,0.33,51.0
50,35,8,31.92,63.92,0,4,0.04,180.0
